id;seo_title;seo_description;keywords;title;slug;price;price_title;image_path;image_alt;image_title;category_id;Марка;Тип;НТД;Материал;"описание ";Размер;"Способ производства";description;ОКПД;Артикул;"Тип поверхности";"Способ применения"
4892,"Купить Лента нержавеющая AISI 202 0,7 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 202 0,7 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 202 0,7 мм в [[!+cf.name_rp]], лента нержавеющая aisi 202 0,7 мм купить, лента нержавеющая aisi 202 0,7 мм цена, лента нержавеющая aisi 202 0,7 мм со склада, лента нержавеющая aisi 202 0,7 мм от производителя, лента нержавеющая aisi 202 0,7 мм","Лента нержавеющая AISI 202 0,7 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-202-07-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 202 0,7 мм","Лента нержавеющая AISI 202 0,7 мм","Лента нержавеющая","AISI 202",Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 202 0,7 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.7,Холоднокатаная,,,4010000886,,
4893,"Купить Лента нержавеющая AISI 304L 5 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 304L 5 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 304l 5 мм в [[!+cf.name_rp]], лента нержавеющая aisi 304l 5 мм купить, лента нержавеющая aisi 304l 5 мм цена, лента нержавеющая aisi 304l 5 мм со склада, лента нержавеющая aisi 304l 5 мм от производителя, лента нержавеющая aisi 304l 5 мм","Лента нержавеющая AISI 304L 5 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-304l-5-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 304L 5 мм","Лента нержавеющая AISI 304L 5 мм","Лента нержавеющая","AISI 304L",Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 304L 5 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",5,Холоднокатаная,,,4010000887,,
4894,"Купить Лента нержавеющая 15Х18Н12С4ТЮ 30 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 15Х18Н12С4ТЮ 30 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 15х18н12с4тю 30 мм в [[!+cf.name_rp]], лента нержавеющая 15х18н12с4тю 30 мм купить, лента нержавеющая 15х18н12с4тю 30 мм цена, лента нержавеющая 15х18н12с4тю 30 мм со склада, лента нержавеющая 15х18н12с4тю 30 мм от производителя, лента нержавеющая 15х18н12с4тю 30 мм","Лента нержавеющая 15Х18Н12С4ТЮ 30 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-15x18n12s4tiu-30-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 15Х18Н12С4ТЮ 30 мм","Лента нержавеющая 15Х18Н12С4ТЮ 30 мм","Лента нержавеющая",15Х18Н12С4ТЮ,Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 15Х18Н12С4ТЮ 30 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",30,Холоднокатаная,,,4010000888,,
4895,"Купить Лента нержавеющая 08Х17Н15М3Т 0,25 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х17Н15М3Т 0,25 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х17н15м3т 0,25 мм в [[!+cf.name_rp]], лента нержавеющая 08х17н15м3т 0,25 мм купить, лента нержавеющая 08х17н15м3т 0,25 мм цена, лента нержавеющая 08х17н15м3т 0,25 мм со склада, лента нержавеющая 08х17н15м3т 0,25 мм от производителя, лента нержавеющая 08х17н15м3т 0,25 мм","Лента нержавеющая 08Х17Н15М3Т 0,25 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x17n15m3t-025-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х17Н15М3Т 0,25 мм","Лента нержавеющая 08Х17Н15М3Т 0,25 мм","Лента нержавеющая",08Х17Н15М3Т,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 08Х17Н15М3Т 0,25 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.25,Холоднокатаная,,,4010000889,,
4896,"Купить Лента нержавеющая ЭИ878 0,3 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая ЭИ878 0,3 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая эи878 0,3 мм в [[!+cf.name_rp]], лента нержавеющая эи878 0,3 мм купить, лента нержавеющая эи878 0,3 мм цена, лента нержавеющая эи878 0,3 мм со склада, лента нержавеющая эи878 0,3 мм от производителя, лента нержавеющая эи878 0,3 мм","Лента нержавеющая ЭИ878 0,3 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-ei878-03-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая ЭИ878 0,3 мм","Лента нержавеющая ЭИ878 0,3 мм","Лента нержавеющая",ЭИ878,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая ЭИ878 0,3 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.3,Холоднокатаная,,,4010000890,,
4897,"Купить Лента нержавеющая 12Х13 430 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х13 430 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х13 430 мм в [[!+cf.name_rp]], лента нержавеющая 12х13 430 мм купить, лента нержавеющая 12х13 430 мм цена, лента нержавеющая 12х13 430 мм со склада, лента нержавеющая 12х13 430 мм от производителя, лента нержавеющая 12х13 430 мм","Лента нержавеющая 12Х13 430 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x13-430-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х13 430 мм","Лента нержавеющая 12Х13 430 мм","Лента нержавеющая",12Х13,Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х13 430 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",430,Холоднокатаная,,,4010000891,,
4898,"Купить Лента нержавеющая AISI 420 1,5 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 420 1,5 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 420 1,5 мм в [[!+cf.name_rp]], лента нержавеющая aisi 420 1,5 мм купить, лента нержавеющая aisi 420 1,5 мм цена, лента нержавеющая aisi 420 1,5 мм со склада, лента нержавеющая aisi 420 1,5 мм от производителя, лента нержавеющая aisi 420 1,5 мм","Лента нержавеющая AISI 420 1,5 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-420-15-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya-zerkalnaya.png,"Лента нержавеющая AISI 420 1,5 мм","Лента нержавеющая AISI 420 1,5 мм","Лента нержавеющая","AISI 420",Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 420 1,5 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",1.5,Холоднокатаная,,,4010000892,Зеркальная,
4899,"Купить Лента нержавеющая AISI 303S 0,7 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 303S 0,7 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 303s 0,7 мм в [[!+cf.name_rp]], лента нержавеющая aisi 303s 0,7 мм купить, лента нержавеющая aisi 303s 0,7 мм цена, лента нержавеющая aisi 303s 0,7 мм со склада, лента нержавеющая aisi 303s 0,7 мм от производителя, лента нержавеющая aisi 303s 0,7 мм","Лента нержавеющая AISI 303S 0,7 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-303s-07-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 303S 0,7 мм","Лента нержавеющая AISI 303S 0,7 мм","Лента нержавеющая","AISI 303S",Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 303S 0,7 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.7,Холоднокатаная,,,4010000893,,
4900,"Купить Лента нержавеющая 12Х21Н5Т 2,9 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х21Н5Т 2,9 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х21н5т 2,9 мм в [[!+cf.name_rp]], лента нержавеющая 12х21н5т 2,9 мм купить, лента нержавеющая 12х21н5т 2,9 мм цена, лента нержавеющая 12х21н5т 2,9 мм со склада, лента нержавеющая 12х21н5т 2,9 мм от производителя, лента нержавеющая 12х21н5т 2,9 мм","Лента нержавеющая 12Х21Н5Т 2,9 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x21n5t-29-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х21Н5Т 2,9 мм","Лента нержавеющая 12Х21Н5Т 2,9 мм","Лента нержавеющая",12Х21Н5Т,Упаковочная,"ГОСТ 4986-79",Металлическая,"Лента нержавеющая 12Х21Н5Т 2,9 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",2.9,Холоднокатаная,,,4010000894,,
4901,"Купить Лента нержавеющая 30Х13 19 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 30Х13 19 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 30х13 19 мм в [[!+cf.name_rp]], лента нержавеющая 30х13 19 мм купить, лента нержавеющая 30х13 19 мм цена, лента нержавеющая 30х13 19 мм со склада, лента нержавеющая 30х13 19 мм от производителя, лента нержавеющая 30х13 19 мм","Лента нержавеющая 30Х13 19 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-30x13-19-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 30Х13 19 мм","Лента нержавеющая 30Х13 19 мм","Лента нержавеющая",30Х13,Монтажная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 30Х13 19 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",19,Холоднокатаная,,,4010000895,,
4902,"Купить Лента нержавеющая 20Х13Н4Г9 10 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 20Х13Н4Г9 10 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 20х13н4г9 10 мм в [[!+cf.name_rp]], лента нержавеющая 20х13н4г9 10 мм купить, лента нержавеющая 20х13н4г9 10 мм цена, лента нержавеющая 20х13н4г9 10 мм со склада, лента нержавеющая 20х13н4г9 10 мм от производителя, лента нержавеющая 20х13н4г9 10 мм","Лента нержавеющая 20Х13Н4Г9 10 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-20x13n4g9-10-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 20Х13Н4Г9 10 мм","Лента нержавеющая 20Х13Н4Г9 10 мм","Лента нержавеющая",20Х13Н4Г9,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 20Х13Н4Г9 10 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",10,Холоднокатаная,,,4010000896,,
4903,"Купить Лента нержавеющая AISI 420S 321 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 420S 321 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 420s 321 мм в [[!+cf.name_rp]], лента нержавеющая aisi 420s 321 мм купить, лента нержавеющая aisi 420s 321 мм цена, лента нержавеющая aisi 420s 321 мм со склада, лента нержавеющая aisi 420s 321 мм от производителя, лента нержавеющая aisi 420s 321 мм","Лента нержавеющая AISI 420S 321 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-420s-321-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 420S 321 мм","Лента нержавеющая AISI 420S 321 мм","Лента нержавеющая","AISI 420S",Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 420S 321 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",321,Холоднокатаная,,,4010000897,,
4904,"Купить Лента нержавеющая 06Х18Н11 12 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 06Х18Н11 12 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 06х18н11 12 мм в [[!+cf.name_rp]], лента нержавеющая 06х18н11 12 мм купить, лента нержавеющая 06х18н11 12 мм цена, лента нержавеющая 06х18н11 12 мм со склада, лента нержавеющая 06х18н11 12 мм от производителя, лента нержавеющая 06х18н11 12 мм","Лента нержавеющая 06Х18Н11 12 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-06x18n11-12-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 06Х18Н11 12 мм","Лента нержавеющая 06Х18Н11 12 мм","Лента нержавеющая",06Х18Н11,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 06Х18Н11 12 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",12,Холоднокатаная,,,4010000898,,
4905,"Купить Лента нержавеющая 07Х16Н6 321 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 07Х16Н6 321 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 07х16н6 321 мм в [[!+cf.name_rp]], лента нержавеющая 07х16н6 321 мм купить, лента нержавеющая 07х16н6 321 мм цена, лента нержавеющая 07х16н6 321 мм со склада, лента нержавеющая 07х16н6 321 мм от производителя, лента нержавеющая 07х16н6 321 мм","Лента нержавеющая 07Х16Н6 321 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-07x16n6-321-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya-nagartovannaya.png,"Лента нержавеющая 07Х16Н6 321 мм","Лента нержавеющая 07Х16Н6 321 мм","Лента нержавеющая",07Х16Н6,Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 07Х16Н6 321 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",321,Нагартованная,,,4010000899,,
4906,"Купить Лента нержавеющая AISI 409L 20 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 409L 20 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 409l 20 мм в [[!+cf.name_rp]], лента нержавеющая aisi 409l 20 мм купить, лента нержавеющая aisi 409l 20 мм цена, лента нержавеющая aisi 409l 20 мм со склада, лента нержавеющая aisi 409l 20 мм от производителя, лента нержавеющая aisi 409l 20 мм","Лента нержавеющая AISI 409L 20 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-409l-20-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 409L 20 мм","Лента нержавеющая AISI 409L 20 мм","Лента нержавеющая","AISI 409L",Упаковочная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 409L 20 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",20,Холоднокатаная,,,4010000900,,
4907,"Купить Лента нержавеющая 08Х18Н10Т 0,03 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 08Х18Н10Т 0,03 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 08х18н10т 0,03 мм в [[!+cf.name_rp]], лента нержавеющая 08х18н10т 0,03 мм купить, лента нержавеющая 08х18н10т 0,03 мм цена, лента нержавеющая 08х18н10т 0,03 мм со склада, лента нержавеющая 08х18н10т 0,03 мм от производителя, лента нержавеющая 08х18н10т 0,03 мм","Лента нержавеющая 08Х18Н10Т 0,03 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-08x18n10t-003-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 08Х18Н10Т 0,03 мм","Лента нержавеющая 08Х18Н10Т 0,03 мм","Лента нержавеющая",08Х18Н10Т,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 08Х18Н10Т 0,03 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.03,Холоднокатаная,,,4010000901,,
4908,"Купить Лента нержавеющая 10Х17Н13М2Т 0,05 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 10Х17Н13М2Т 0,05 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 10х17н13м2т 0,05 мм в [[!+cf.name_rp]], лента нержавеющая 10х17н13м2т 0,05 мм купить, лента нержавеющая 10х17н13м2т 0,05 мм цена, лента нержавеющая 10х17н13м2т 0,05 мм со склада, лента нержавеющая 10х17н13м2т 0,05 мм от производителя, лента нержавеющая 10х17н13м2т 0,05 мм","Лента нержавеющая 10Х17Н13М2Т 0,05 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-10x17n13m2t-005-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 10Х17Н13М2Т 0,05 мм","Лента нержавеющая 10Х17Н13М2Т 0,05 мм","Лента нержавеющая",10Х17Н13М2Т,Бандажная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 10Х17Н13М2Т 0,05 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",0.05,Холоднокатаная,,,4010000902,,
4909,"Купить Лента нержавеющая 03Х16Н15М3Б 30 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 03Х16Н15М3Б 30 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 03х16н15м3б 30 мм в [[!+cf.name_rp]], лента нержавеющая 03х16н15м3б 30 мм купить, лента нержавеющая 03х16н15м3б 30 мм цена, лента нержавеющая 03х16н15м3б 30 мм со склада, лента нержавеющая 03х16н15м3б 30 мм от производителя, лента нержавеющая 03х16н15м3б 30 мм","Лента нержавеющая 03Х16Н15М3Б 30 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-03x16n15m3b-30-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 03Х16Н15М3Б 30 мм","Лента нержавеющая 03Х16Н15М3Б 30 мм","Лента нержавеющая",03Х16Н15М3Б,Крепежная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 03Х16Н15М3Б 30 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",30,Холоднокатаная,,,4010000903,,
4910,"Купить Лента нержавеющая AISI 410 1 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая AISI 410 1 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая aisi 410 1 мм в [[!+cf.name_rp]], лента нержавеющая aisi 410 1 мм купить, лента нержавеющая aisi 410 1 мм цена, лента нержавеющая aisi 410 1 мм со склада, лента нержавеющая aisi 410 1 мм от производителя, лента нержавеющая aisi 410 1 мм","Лента нержавеющая AISI 410 1 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-aisi-410-1-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая AISI 410 1 мм","Лента нержавеющая AISI 410 1 мм","Лента нержавеющая","AISI 410",Конвейерная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая AISI 410 1 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",1,Холоднокатаная,,,4010000904,,
4911,"Купить Лента нержавеющая 12Х17Г9АН4 25 мм в [[!+cf.name_rp]] ⭐ — ООО ФАТОМ","Купить Лента нержавеющая 12Х17Г9АН4 25 мм в [[!+cf.name_rp]] по выгодной цене. ООО ФАТОМ - широкий сортамент металлопродукции поставщика.  Доставка, самовывоз с металлобазы. Склад в городе [[!+cf.name_ip]], скидка на доставку 15%. ☎ Звоните: 8 (861) 206-29-91 !",", лента нержавеющая 12х17г9ан4 25 мм в [[!+cf.name_rp]], лента нержавеющая 12х17г9ан4 25 мм купить, лента нержавеющая 12х17г9ан4 25 мм цена, лента нержавеющая 12х17г9ан4 25 мм со склада, лента нержавеющая 12х17г9ан4 25 мм от производителя, лента нержавеющая 12х17г9ан4 25 мм","Лента нержавеющая 12Х17Г9АН4 25 мм в [[!+cf.name_rp]]",lenta-nerzaveiushhaia-12x17g9an4-25-mm,0,Договорная,https://krasnodar.snabtechmet.ru/media/uploads/images/load/Lenta-nerzhaveyushchaya.png,"Лента нержавеющая 12Х17Г9АН4 25 мм","Лента нержавеющая 12Х17Г9АН4 25 мм","Лента нержавеющая",12Х17Г9АН4,Пружинная,"ГОСТ 4986-79",Стальная,"Лента нержавеющая 12Х17Г9АН4 25 мм – это металилческий объект, имеющий прямоугольную или квадратную форму сечения. Имеет высокую пластичность и гибкость, наряду с высокой прочностью и износоустойчиовстью.",25,Холоднокатаная,,,4010000905,,
